"Source"	"Target"
"bernard_debre"	"bretonxavier"
"bernard_debre"	"lauredlr"
"bernard_debre"	"cestrosi"
"bernard_debre"	"francoisbaroin"
"bernard_debre"	"jf_cope"
"bernard_debre"	"nk_m"
"bernard_debre"	"vpecresse"
"BernardAccoyer"	"damienabad"
"BernardAccoyer"	"claudebartolone"
"BernardAccoyer"	"FrancoisFillon"
"BernardAccoyer"	"ThierryMARIANI"
"BernardAccoyer"	"SophieDionBaud"
"BernardAccoyer"	"patrick_ollier"
"BernardAccoyer"	"Dbussereau"
"BernardAccoyer"	"Bruno_LeMaire"
"BernardAccoyer"	"lauredlr"
"BernardAccoyer"	"franckriester"
"BernardAccoyer"	"vpecresse"
"BernardAccoyer"	"JLBorloo"
"BernardAccoyer"	"francoisbaroin"
"BernardAccoyer"	"jf_cope"
"BernardAccoyer"	"nk_m"
"BernardAccoyer"	"DeputeTardy"
"bernardreynes"	"JCTaugourdeau"
"bernardreynes"	"ArnaudRichard_"
"bernardreynes"	"DominiqueDord"
"bernardreynes"	"valerieboyer13"
"bernardreynes"	"xavierbertrand"
"bernardreynes"	"francoisbaroin"
"bernardreynes"	"Patrick_Balkany"
"bernardreynes"	"ECiotti"
"bernardreynes"	"MauriceLeroy"
"bernardreynes"	"LucChatel"
"bernardreynes"	"cestrosi"
"bernardreynes"	"damienabad"
"bernardreynes"	"sauvadet"
"bernardreynes"	"pelissard"
"bernardreynes"	"benoistapparu"
"bernardreynes"	"vpecresse"
"bernardreynes"	"lauredlr"
"bernardreynes"	"MORELPIERRE"
"bernardreynes"	"yvesjego"
"bernardreynes"	"Dbussereau"
"bernardreynes"	"laurentwauquiez"
"bernardreynes"	"nk_m"
"bernardreynes"	"jf_cope"
"bernardreynes"	"ThierryMARIANI"
"bernardreynes"	"Herve_Morin"
"bertrandpancher"	"JLBorloo"
"bertrandpancher"	"nk_m"
"blanc_etienne"	"moyne_bressand"
"blanc_etienne"	"ArnaudRichard_"
"blanc_etienne"	"claudebartolone"
"blanc_etienne"	"jechartier"
"blanc_etienne"	"cestrosi"
"blanc_etienne"	"lecallennec"
"blanc_etienne"	"ca_ginesy"
"blanc_etienne"	"guyteissier"
"blanc_etienne"	"doorjean"
"blanc_etienne"	"BourguignonBrig"
"blanc_etienne"	"GillesCarrez"
"blanc_etienne"	"jmcouve"
"blanc_etienne"	"yvesjego"
"blanc_etienne"	"Herve_Morin"
"blanc_etienne"	"ynicolin"
"blanc_etienne"	"ThierryMARIANI"
"blanc_etienne"	"dupontaignan"
"blanc_etienne"	"MORELPIERRE"
"blanc_etienne"	"solere92"
"blanc_etienne"	"LucChatel"
"blanc_etienne"	"rudysalles"
"blanc_etienne"	"plisson2012"
"blanc_etienne"	"pgiacobbi"
"blanc_etienne"	"Michel_Sordi"
"blanc_etienne"	"agrosskost"
"blanc_etienne"	"Bruno_LeMaire"
"blanc_etienne"	"olivier_carre"
"blanc_etienne"	"Dbussereau"
"blanc_etienne"	"patrick_ollier"
"blanc_etienne"	"DeputeTardy"
"blanc_etienne"	"delaverpilliere"
"blanc_etienne"	"MichelPouzol"
"blanc_etienne"	"christian_kert"
"blanc_etienne"	"ECiotti"
"blanc_etienne"	"Guy_Delcourt"
"blanc_etienne"	"olivieraudibert"
"blanc_etienne"	"alainchretien"
"blanc_etienne"	"JLGagnaire"
"blanc_etienne"	"A_Suguenot"
"blanc_etienne"	"phgosselin"
"blanc_etienne"	"DubyMuller"
"blanc_etienne"	"GeorgesFENECH"
"blanc_etienne"	"glarrive"
"blanc_etienne"	"ericstraumann"
"blanc_etienne"	"jcguibal"
"blanc_etienne"	"fguegot"
"blanc_etienne"	"jmclement86"
"blanc_etienne"	"B_Perrut"
"blanc_etienne"	"xavierbertrand"
"blanc_etienne"	"franckriester"
"blanc_etienne"	"jpdecool"
"blanc_etienne"	"HerveMariton"
"blanc_etienne"	"damienabad"
"blanc_etienne"	"vpecresse"
"blanc_etienne"	"marclefur"
"blanc_etienne"	"jfpoisson78"
"blanc_etienne"	"jjguillet"
"blanc_etienne"	"franckmarlin"
"blanc_etienne"	"laurentwauquiez"
"blanc_etienne"	"bretonxavier"
"blanc_etienne"	"nk_m"
"blanc_etienne"	"SophieDionBaud"
"blanc_etienne"	"jf_cope"
"BLesterlin"	"Karine_Berger"
"BLesterlin"	"nathalieappere"
"BLesterlin"	"andrieux_sylvie"
"BLesterlin"	"PouriaAmirshahi"
"BLesterlin"	"claudebartolone"
"BLesterlin"	"S_Mazetier"
"BLesterlin"	"guychambefort"
"BLesterlin"	"jm_leguen"
"BLesterlin"	"jccambadelis"
"BLesterlin"	"BrunoLeRoux"
"BLesterlin"	"elisabethguigou"
"BourguignonBrig"	"DaSilvaCarlos91"
"BourguignonBrig"	"laurentbaumel"
"BourguignonBrig"	"JeanLucBleunven"
"BourguignonBrig"	"LucetteLousteau"
"BourguignonBrig"	"michelfrancaix"
"BourguignonBrig"	"BrunoLeRoux"
"BourguignonBrig"	"CECKERT56"
"BourguignonBrig"	"pdoucet"
"BourguignonBrig"	"JYCaullet"
"BourguignonBrig"	"yanngalut"
"BourguignonBrig"	"nicolasbays"
"BourguignonBrig"	"PotierDominique"
"BourguignonBrig"	"Lignierescassou"
"BourguignonBrig"	"MoniqueIborra"
"BourguignonBrig"	"mandonthierry"
"BourguignonBrig"	"william_dumas"
"BourguignonBrig"	"PhilippeNogues"
"BourguignonBrig"	"SebastienDenaja"
"BourguignonBrig"	"MichelPouzol"
"BourguignonBrig"	"jmgermain"
"BourguignonBrig"	"jccambadelis"
"BourguignonBrig"	"claudebartolone"
"BourguignonBrig"	"PouriaAmirshahi"
"BourguignonBrig"	"S_Mazetier"
"BourguignonBrig"	"elisabethguigou"
"BourguignonBrig"	"olivierdussopt"
"bretonxavier"	"ArnaudRichard_"
"bretonxavier"	"christian_kert"
"bretonxavier"	"Dbussereau"
"bretonxavier"	"SophieDionBaud"
"bretonxavier"	"alainchretien"
"bretonxavier"	"gilleslurton"
"bretonxavier"	"GillesCarrez"
"bretonxavier"	"GeorgesFENECH"
"bretonxavier"	"jakossowski"
"bretonxavier"	"cestrosi"
"bretonxavier"	"claudebartolone"
"bretonxavier"	"franckriester"
"bretonxavier"	"phgosselin"
"bretonxavier"	"DuboisMarianne"
"bretonxavier"	"glarrive"
"bretonxavier"	"jpdecool"
"bretonxavier"	"valerieboyer13"
"bretonxavier"	"JCFromantin"
"bretonxavier"	"lauredlr"
"bretonxavier"	"ynicolin"
"bretonxavier"	"DeputeMIGNON"
"bretonxavier"	"warsmann"
"bretonxavier"	"Philippe_Goujon"
"bretonxavier"	"fvannson"
"bretonxavier"	"marclefur"
"bretonxavier"	"bernardreynes"
"bretonxavier"	"jcguibal"
"bretonxavier"	"doorjean"
"bretonxavier"	"GerardCherpion"
"bretonxavier"	"DeputeARobinet"
"bretonxavier"	"jfpoisson78"
"bretonxavier"	"c_erhel_deputee"
"bretonxavier"	"jmclement86"
"bretonxavier"	"sauvadet"
"bretonxavier"	"DubyMuller"
"bretonxavier"	"jjguillet"
"bretonxavier"	"HerveMariton"
"bretonxavier"	"B_Perrut"
"bretonxavier"	"franckmarlin"
"bretonxavier"	"jmcouve"
"bretonxavier"	"patrick_ollier"
"bretonxavier"	"A_Suguenot"
"bretonxavier"	"agrosskost"
"bretonxavier"	"ericstraumann"
"bretonxavier"	"olivieraudibert"
"bretonxavier"	"Michel_Sordi"
"bretonxavier"	"olivier_carre"
"bretonxavier"	"DominiqueDord"
"bretonxavier"	"lecallennec"
"bretonxavier"	"jf_cope"
"bretonxavier"	"FrancoisFillon"
"bretonxavier"	"vpecresse"
"bretonxavier"	"blanc_etienne"
"bretonxavier"	"damienabad"
"bretonxavier"	"BernardAccoyer"
"bretonxavier"	"jechartier"
"bretonxavier"	"pelissard"
"bretonxavier"	"nicoleameline"
"bretonxavier"	"MORELPIERRE"
"bretonxavier"	"JLGagnaire"
"bretonxavier"	"JCTaugourdeau"
"bretonxavier"	"guychambefort"
"bretonxavier"	"CCoutelle"
"bretonxavier"	"edouardcourtial"
"bretonxavier"	"rudysalles"
"bretonxavier"	"jjcandelier"
"bretonxavier"	"delaverpilliere"
"bretonxavier"	"laurentwauquiez"
"bretonxavier"	"nk_m"
"BrigitteAllain"	"Paul_Molac"
"BrigitteAllain"	"sergiocoronado"
"BrigitteAllain"	"Denis_Baupin"
"BrigitteAllain"	"ccavard"
"BrigitteAllain"	"ericalauzet"
"BrigitteAllain"	"langladecolette"
"BrigitteAllain"	"EvaSasAN"
"BrigitteAllain"	"LaurenceAbeille"
"BrigitteAllain"	"VMassonneau"
"BrigitteAllain"	"fm_lambert"
"BrigitteAllain"	"claudebartolone"
"BrigitteAllain"	"TeamIsaAttard"
"BrigitteAllain"	"PompiliBarbara"
"BrigitteAllain"	"c_capdevielle"
"BrigitteAllain"	"jlroumegas"
"BrigitteAllain"	"al_rousset"
"bromagnan"	"Chris_Bouillon"
"bromagnan"	"JulieSOMMARUGA"
"bromagnan"	"GBachelay"
"bromagnan"	"deputeeChauvel"
"bromagnan"	"yanngalut"
"bromagnan"	"RichardFerrand"
"bromagnan"	"Karine_Berger"
"bromagnan"	"Fred_Barbier"
"bromagnan"	"JYCaullet"
"bromagnan"	"c_capdevielle"
"bromagnan"	"pbloche"
"bromagnan"	"sergiocoronado"
"bromagnan"	"CorinneNara"
"bromagnan"	"alainchretien"
"bromagnan"	"PhilippeNogues"
"bromagnan"	"JpmMALLE"
"bromagnan"	"LGRANDGUILLAUME"
"bromagnan"	"CaroleDelga"
"bromagnan"	"florent_boudie"
"bromagnan"	"Denis_Baupin"
"bromagnan"	"S_PIETRASANTA"
"bromagnan"	"VMassonneau"
"bromagnan"	"OlivierMaud"
"bromagnan"	"andrieux_sylvie"
"bromagnan"	"PhilipCordery"
"bromagnan"	"pdoucet"
"bromagnan"	"SophieDessus"
"bromagnan"	"pascalpopelin"
"bromagnan"	"ma_chapdelaine"
"bromagnan"	"nathalieappere"
"bromagnan"	"karamanli72"
"bromagnan"	"olivierveran"
"bromagnan"	"annick_leloch"
"bromagnan"	"Rihan_Cypel"
"bromagnan"	"Lignierescassou"
"bromagnan"	"jp_gille"
"bromagnan"	"Linda_Gourjade"
"bromagnan"	"JLGagnaire"
"bromagnan"	"CCaresche"
"bromagnan"	"laurentbaumel"
"bromagnan"	"CECKERT56"
"bromagnan"	"AndreChassaigne"
"bromagnan"	"pascalcherki"
"bromagnan"	"pierrealainmuet"
"bromagnan"	"clergeaumf"
"bromagnan"	"danielvaillant"
"bromagnan"	"phgosselin"
"bromagnan"	"PompiliBarbara"
"bromagnan"	"ericalauzet"
"bromagnan"	"FCarreyConte"
"bromagnan"	"MathieuHanotin"
"bromagnan"	"Vauzelle"
"bromagnan"	"al_rousset"
"bromagnan"	"JJUrvoas"
"bromagnan"	"jmgermain"
"bromagnan"	"PouriaAmirshahi"
"bromagnan"	"VincentFeltesse"
"bromagnan"	"jm_leguen"
"bromagnan"	"olivierdussopt"
"bromagnan"	"jccambadelis"
"bromagnan"	"elisabethguigou"
"bromagnan"	"S_Mazetier"
"bromagnan"	"faureolivier"
"bromagnan"	"regisjuanico"
"bromagnan"	"BrunoLeRoux"
"bromagnan"	"claudebartolone"
"Bruno_LeMaire"	"phgosselin"
"Bruno_LeMaire"	"ephilippe2000"
"Bruno_LeMaire"	"solere92"
"Bruno_LeMaire"	"valerieboyer13"
"Bruno_LeMaire"	"lionnelluca06"
"Bruno_LeMaire"	"xavierbertrand"
"Bruno_LeMaire"	"LucChatel"
"Bruno_LeMaire"	"nk_m"
"Bruno_LeMaire"	"benoistapparu"
"Bruno_LeMaire"	"francoisbaroin"
"Bruno_LeMaire"	"vpecresse"
"Bruno_LeMaire"	"lauredlr"
"BrunoLeRoux"	"chborgel"
"BrunoLeRoux"	"Karine_Berger"
"BrunoLeRoux"	"BourguignonBrig"
"BrunoLeRoux"	"regisjuanico"
"BrunoLeRoux"	"pascalpopelin"
"BrunoLeRoux"	"karamanli72"
"BrunoLeRoux"	"PhilipCordery"
"BrunoLeRoux"	"CECKERT56"
"BrunoLeRoux"	"clergeaumf"
"BrunoLeRoux"	"olivierdussopt"
"BrunoLeRoux"	"jmgermain"
"BrunoLeRoux"	"CaroleDelga"
"BrunoLeRoux"	"PhilippeNogues"
"BrunoLeRoux"	"jccambadelis"
"BrunoLeRoux"	"mandonthierry"
"BrunoLeRoux"	"claudebartolone"
"BrunoLeRoux"	"CorinneNara"
"BrunoLeRoux"	"MathieuHanotin"
"BrunoLeRoux"	"michelfrancaix"
"BrunoLeRoux"	"franckriester"
"BrunoLeRoux"	"PhilippeBIES"
"BrunoLeRoux"	"GBachelay"
"BrunoLeRoux"	"S_Mazetier"
"BrunoLeRoux"	"PhilippeNauche"
"BrunoLeRoux"	"patrickmennucci"
"BrunoLeRoux"	"Michel_MENARD"
"BrunoLeRoux"	"JJUrvoas"
"BrunoLeRoux"	"faureolivier"
"Buisine2012"	"faureolivier"
"Buisine2012"	"c_capdevielle"
"Buisine2012"	"LGRANDGUILLAUME"
"Buisine2012"	"SophieDessus"
"Buisine2012"	"Michel_MENARD"
"Buisine2012"	"DaSilvaCarlos91"
"Buisine2012"	"G_ROUILLARD"
"Buisine2012"	"pbloche"
"Buisine2012"	"nathalieappere"
"Buisine2012"	"clergeaumf"
"Buisine2012"	"SebastienDenaja"
"Buisine2012"	"JJUrvoas"
"Buisine2012"	"yanngalut"
"Buisine2012"	"olivierveran"
"Buisine2012"	"jmclement86"
"Buisine2012"	"SophieErrante"
"Buisine2012"	"sergiocoronado"
"Buisine2012"	"SylvieTolmont"
"Buisine2012"	"BrunoLeRoux"
"Buisine2012"	"Fred_Barbier"
"Buisine2012"	"CaroleDelga"
"Buisine2012"	"claudebartolone"
"c_capdevielle"	"regisjuanico"
"c_capdevielle"	"Raimbourg2012"
"c_capdevielle"	"VincentFeltesse"
"c_capdevielle"	"MartineMartinel"
"c_capdevielle"	"DaSilvaCarlos91"
"c_capdevielle"	"jeanlassalle"
"c_capdevielle"	"cestrosi"
"c_capdevielle"	"nk_m"
"c_capdevielle"	"laurentwauquiez"
"c_capdevielle"	"dupontaignan"
"c_capdevielle"	"pbloche"
"c_capdevielle"	"LGRANDGUILLAUME"
"c_capdevielle"	"bardyserge"
"c_capdevielle"	"chborgel"
"c_capdevielle"	"ConchitaLacuey"
"c_capdevielle"	"HuguesFourage"
"c_capdevielle"	"SoniaLagarde"
"c_capdevielle"	"MFBechtel"
"c_capdevielle"	"HervePellois"
"c_capdevielle"	"Paul_Molac"
"c_capdevielle"	"faureolivier"
"c_capdevielle"	"GBachelay"
"c_capdevielle"	"vpecresse"
"c_capdevielle"	"Marion_M_Le_Pen"
"c_capdevielle"	"JS_Vialatte"
"c_capdevielle"	"valerieboyer13"
"c_capdevielle"	"JacquesBompard"
"c_capdevielle"	"bretonxavier"
"c_capdevielle"	"Fred_Barbier"
"c_capdevielle"	"JLBorloo"
"c_capdevielle"	"xavierbertrand"
"c_capdevielle"	"solere92"
"c_capdevielle"	"francoisbaroin"
"c_capdevielle"	"ThierryMARIANI"
"c_capdevielle"	"Herve_Morin"
"c_capdevielle"	"Vauzelle"
"c_capdevielle"	"sauvadet"
"c_capdevielle"	"Patrick_Balkany"
"c_capdevielle"	"DeputeTardy"
"c_capdevielle"	"pascalpopelin"
"c_capdevielle"	"PompiliBarbara"
"c_capdevielle"	"BLesterlin"
"c_capdevielle"	"fournier_armand"
"c_capdevielle"	"fm_lambert"
"c_capdevielle"	"Ch_Leonard"
"c_capdevielle"	"jlroumegas"
"c_capdevielle"	"EvaSasAN"
"c_capdevielle"	"Denis_Baupin"
"c_capdevielle"	"elisabethguigou"
"c_capdevielle"	"jccambadelis"
"c_capdevielle"	"LucBELOT"
"c_capdevielle"	"c_erhel_deputee"
"c_capdevielle"	"Karine_Berger"
"c_capdevielle"	"DominiqueDord"
"c_capdevielle"	"DeputeARobinet"
"c_capdevielle"	"bromagnan"
"c_capdevielle"	"OlivierFalorni"
"c_capdevielle"	"franckriester"
"c_capdevielle"	"FrancoisFillon"
"c_capdevielle"	"jclagarde"
"c_capdevielle"	"jechartier"
"c_capdevielle"	"tthevenoud"
"c_capdevielle"	"damienabad"
"c_capdevielle"	"olivier_carre"
"c_capdevielle"	"agrosskost"
"c_capdevielle"	"fguegot"
"c_capdevielle"	"patrick_ollier"
"c_capdevielle"	"patrickmennucci"
"c_capdevielle"	"GilbertCollard"
"c_capdevielle"	"blanc_etienne"
"c_capdevielle"	"jpdecool"
"c_capdevielle"	"SophieDionBaud"
"c_capdevielle"	"glarrive"
"c_capdevielle"	"phgosselin"
"c_capdevielle"	"HerveMariton"
"c_capdevielle"	"G_ROUILLARD"
"c_capdevielle"	"jmgermain"
"c_capdevielle"	"SophieErrante"
"c_capdevielle"	"CCaresche"
"c_capdevielle"	"BourguignonBrig"
"c_capdevielle"	"Michel_MENARD"
"c_capdevielle"	"Ayledain"
"c_capdevielle"	"FCarreyConte"
"c_capdevielle"	"sergiocoronado"
"c_capdevielle"	"JJUrvoas"
"c_capdevielle"	"VMassonneau"
"c_capdevielle"	"AndrSaint"
"c_capdevielle"	"jf_cope"
"c_capdevielle"	"DuboisMarianne"
"c_capdevielle"	"CCoutelle"
"c_capdevielle"	"marcelrogemont"
"c_capdevielle"	"jfpoisson78"
"c_capdevielle"	"CorinneNara"
"c_capdevielle"	"olivierdussopt"
"c_capdevielle"	"BrunoLeRoux"
"c_capdevielle"	"henrijibrayel"
"c_capdevielle"	"PhilippeBIES"
"c_capdevielle"	"MichelPouzol"
"c_capdevielle"	"LucetteLousteau"
"c_capdevielle"	"ar_leroy"
"c_capdevielle"	"pyleborgn"
"c_capdevielle"	"PatricePrat"
"c_capdevielle"	"JLGagnaire"
"c_capdevielle"	"CECKERT56"
"c_capdevielle"	"S_Mazetier"
"c_capdevielle"	"CCastaner"
"c_capdevielle"	"MartineFaure"
"c_capdevielle"	"jp_gille"
"c_capdevielle"	"pierrealainmuet"
"c_capdevielle"	"Jean_Grellier"
"c_capdevielle"	"michelfrancaix"
"c_capdevielle"	"chantalguittet"
"c_capdevielle"	"PhilippeDuron"
"c_capdevielle"	"nicolasbays"
"c_capdevielle"	"gaillard2012"
"c_capdevielle"	"al_rousset"
"c_capdevielle"	"assaf2012"
"c_capdevielle"	"fdc2012"
"c_capdevielle"	"SeybahDagoma"
"c_capdevielle"	"Valerie_Rabault"
"c_capdevielle"	"MichelVERGNIER"
"c_capdevielle"	"yanngalut"
"c_capdevielle"	"Rihan_Cypel"
"c_capdevielle"	"SophieDessus"
"c_capdevielle"	"pgiacobbi"
"c_capdevielle"	"PhilipCordery"
"c_capdevielle"	"JpmMALLE"
"c_capdevielle"	"CaroleDelga"
"c_capdevielle"	"pdoucet"
"c_capdevielle"	"fpupponi"
"c_capdevielle"	"ebareigts"
"c_capdevielle"	"MatthiasFekl"
"c_capdevielle"	"pascalcherki"
"c_capdevielle"	"Linda_Gourjade"
"c_capdevielle"	"EricJALTON"
"c_capdevielle"	"fredariege"
"c_capdevielle"	"karamanli72"
"c_capdevielle"	"gilleslurton"
"c_capdevielle"	"SuzanneTallard"
"c_capdevielle"	"ElisabethPochon"
"c_capdevielle"	"guychambefort"
"c_capdevielle"	"jvlody"
"c_capdevielle"	"jjcandelier"
"c_capdevielle"	"JYCaullet"
"c_capdevielle"	"Chabanne_Nat"
"c_capdevielle"	"S_PIETRASANTA"
"c_capdevielle"	"RichardFerrand"
"c_capdevielle"	"lecallennec"
"c_capdevielle"	"laurentbaumel"
"c_capdevielle"	"ma_chapdelaine"
"c_capdevielle"	"nathalieappere"
"c_capdevielle"	"franckmarlin"
"c_capdevielle"	"florent_boudie"
"c_capdevielle"	"danielvaillant"
"c_capdevielle"	"OlivierMaud"
"c_capdevielle"	"F_Verdier"
"c_capdevielle"	"clergeaumf"
"c_capdevielle"	"jmclement86"
"c_capdevielle"	"mandonthierry"
"c_capdevielle"	"plisson2012"
"c_capdevielle"	"MoniqueIborra"
"c_capdevielle"	"MichelLiebgott"
"c_capdevielle"	"JeanLucBleunven"
"c_capdevielle"	"william_dumas"
"c_capdevielle"	"moniqueorphe"
"c_capdevielle"	"annick_leloch"
"c_capdevielle"	"SebastienDenaja"
"c_capdevielle"	"Guy_Delcourt"
"c_capdevielle"	"jvalax"
"c_capdevielle"	"langladecolette"
"c_capdevielle"	"claudebartolone"
"c_capdevielle"	"TeamIsaAttard"
"c_capdevielle"	"philippekemel"
"c_capdevielle"	"aveccrozon"
"c_capdevielle"	"BrigitteAllain"
"c_capdevielle"	"Lignierescassou"
"c_capdevielle"	"PhilippeNauche"
"c_capdevielle"	"MathieuHanotin"
"c_capdevielle"	"PotierDominique"
"c_capdevielle"	"PhilippeNogues"
"c_capdevielle"	"Dhoffmanrispal"
"c_decourson"	"damienabad"
"c_decourson"	"VigierPhilippe"
"c_decourson"	"Herve_Morin"
"c_erhel_deputee"	"mandonthierry"
"c_erhel_deputee"	"Karine_Berger"
"c_erhel_deputee"	"CorinneNara"
"c_erhel_deputee"	"olivierveran"
"c_erhel_deputee"	"GiseleBiemouret"
"c_erhel_deputee"	"yanngalut"
"c_erhel_deputee"	"RichardFerrand"
"c_erhel_deputee"	"G_ROUILLARD"
"c_erhel_deputee"	"PouriaAmirshahi"
"c_erhel_deputee"	"LucBELOT"
"c_erhel_deputee"	"JLGagnaire"
"c_erhel_deputee"	"mloumarcel"
"c_erhel_deputee"	"claudebartolone"
"c_erhel_deputee"	"GBachelay"
"c_erhel_deputee"	"fredariege"
"c_erhel_deputee"	"BrunoLeRoux"
"c_erhel_deputee"	"VincentFeltesse"
"c_erhel_deputee"	"JJUrvoas"
"c_erhel_deputee"	"DeputeTardy"
"c_erhel_deputee"	"olivierdussopt"
"c_erhel_deputee"	"regisjuanico"
"c_erhel_deputee"	"faureolivier"
"c_erhel_deputee"	"lauredlr"
"c_erhel_deputee"	"pierrealainmuet"
"c_erhel_deputee"	"CCoutelle"
"c_erhel_deputee"	"S_Mazetier"
"ca_ginesy"	"BernardAccoyer"
"ca_ginesy"	"Philippe_Goujon"
"ca_ginesy"	"jakossowski"
"ca_ginesy"	"DeputeARobinet"
"ca_ginesy"	"franckriester"
"ca_ginesy"	"olivieraudibert"
"ca_ginesy"	"SophieDionBaud"
"ca_ginesy"	"DubyMuller"
"ca_ginesy"	"jpdecool"
"ca_ginesy"	"marclefur"
"ca_ginesy"	"FrancoisFillon"
"ca_ginesy"	"vpecresse"
"ca_ginesy"	"jcguibal"
"ca_ginesy"	"olivier_carre"
"ca_ginesy"	"rudysalles"
"ca_ginesy"	"Dbussereau"
"ca_ginesy"	"pelissard"
"ca_ginesy"	"warsmann"
"ca_ginesy"	"BrunoLeRoux"
"ca_ginesy"	"francoisbaroin"
"ca_ginesy"	"jf_cope"
"ca_ginesy"	"laurentwauquiez"
"ca_ginesy"	"ECiotti"
"ca_ginesy"	"nk_m"
"ca_ginesy"	"cestrosi"
"ca_ginesy"	"edouardcourtial"
"ca_ginesy"	"Patrick_Balkany"
"ca_ginesy"	"DeputeTardy"
"CaroleDelga"	"HuguesFourage"
"CaroleDelga"	"Ayledain"
"CaroleDelga"	"Sergeletchimy"
"CaroleDelga"	"pbloche"
"CaroleDelga"	"PotierDominique"
"CaroleDelga"	"JLDestans"
"CaroleDelga"	"Dhoffmanrispal"
"CaroleDelga"	"jp_gille"
"CaroleDelga"	"chantalguittet"
"CaroleDelga"	"MichelVERGNIER"
"CaroleDelga"	"Jean_Grellier"
"CaroleDelga"	"jmclement86"
"CaroleDelga"	"nathalieappere"
"CaroleDelga"	"karamanli72"
"CaroleDelga"	"jvalax"
"CaroleDelga"	"ConchitaLacuey"
"CaroleDelga"	"SophieDessus"
"CaroleDelga"	"william_dumas"
"CaroleDelga"	"SophieErrante"
"CaroleDelga"	"nnieson"
"CaroleDelga"	"SuzanneTallard"
"CaroleDelga"	"MatthiasFekl"
"CaroleDelga"	"OlivierMaud"
"CaroleDelga"	"fdc2012"
"CaroleDelga"	"ebareigts"
"CaroleDelga"	"plisson2012"
"CaroleDelga"	"gaillard2012"
"CaroleDelga"	"c_capdevielle"
"CaroleDelga"	"LucetteLousteau"
"CaroleDelga"	"Linda_Gourjade"
"CaroleDelga"	"CCaresche"
"CaroleDelga"	"danielvaillant"
"CaroleDelga"	"Karine_Berger"
"CaroleDelga"	"michelfrancaix"
"CaroleDelga"	"henrijibrayel"
"CaroleDelga"	"JLGagnaire"
"CaroleDelga"	"MartineFaure"
"CaroleDelga"	"CCoutelle"
"CaroleDelga"	"marcelrogemont"
"CaroleDelga"	"F_Verdier"
"CaroleDelga"	"SylvieTolmont"
"CaroleDelga"	"DaSilvaCarlos91"
"CaroleDelga"	"Fr_Dumas"
"CaroleDelga"	"BricoutDeputePS"
"CaroleDelga"	"IsabelleBrunea1"
"CaroleDelga"	"PhilippeBIES"
"CaroleDelga"	"moniqueorphe"
"CaroleDelga"	"Ch_Leonard"
"CaroleDelga"	"pyleborgn"
"CaroleDelga"	"mandonthierry"
"CaroleDelga"	"al_rousset"
"CaroleDelga"	"Lignierescassou"
"CaroleDelga"	"jmgermain"
"CaroleDelga"	"laurentbaumel"
"CaroleDelga"	"MichelLiebgott"
"CaroleDelga"	"nicolasbays"
"CaroleDelga"	"PhilippeNauche"
"CaroleDelga"	"SebastienDenaja"
"CaroleDelga"	"ar_leroy"
"CaroleDelga"	"PhilipCordery"
"CaroleDelga"	"regisjuanico"
"CaroleDelga"	"clergeaumf"
"CaroleDelga"	"LucBELOT"
"CaroleDelga"	"PhilippeDuron"
"CaroleDelga"	"tthevenoud"
"CaroleDelga"	"Rihan_Cypel"
"CaroleDelga"	"annick_leloch"
"CaroleDelga"	"EricJALTON"
"CaroleDelga"	"PhilippeNogues"
"CaroleDelga"	"RichardFerrand"
"CaroleDelga"	"JYCaullet"
"CaroleDelga"	"guychambefort"
"CaroleDelga"	"VincentFeltesse"
"CaroleDelga"	"GBachelay"
"CaroleDelga"	"PouriaAmirshahi"
"CaroleDelga"	"CCastaner"
"CaroleDelga"	"jvlody"
"CaroleDelga"	"FCarreyConte"
"CaroleDelga"	"Guy_Delcourt"
"CaroleDelga"	"CorinneNara"
"CaroleDelga"	"florent_boudie"
"CaroleDelga"	"bromagnan"
"CaroleDelga"	"philippekemel"
"CaroleDelga"	"S_PIETRASANTA"
"CaroleDelga"	"ElisabethPochon"
"CaroleDelga"	"PatricePrat"
"CaroleDelga"	"deputeeChauvel"
"CaroleDelga"	"fpupponi"
"CaroleDelga"	"MathieuHanotin"
"CaroleDelga"	"SeybahDagoma"
"CaroleDelga"	"Michel_MENARD"
"CaroleDelga"	"LGRANDGUILLAUME"
"CaroleDelga"	"patrickmennucci"
"CaroleDelga"	"pierrealainmuet"
"CaroleDelga"	"Vauzelle"
"CaroleDelga"	"fredariege"
"CaroleDelga"	"Valerie_Rabault"
"CaroleDelga"	"yanngalut"
"CaroleDelga"	"CECKERT56"
"CaroleDelga"	"pascalcherki"
"CaroleDelga"	"pdoucet"
"CaroleDelga"	"claudebartolone"
"CaroleDelga"	"faureolivier"
"CaroleDelga"	"JJUrvoas"
"CaroleDelga"	"BrunoLeRoux"
"CaroleDelga"	"jccambadelis"
"CaroleDelga"	"olivierdussopt"
"CaroleDelga"	"c_erhel_deputee"
"CaroleDelga"	"S_Mazetier"
"CaroleDelga"	"chborgel"
"CaroleDelga"	"MoniqueIborra"
"CaroleDelga"	"jm_leguen"
"CaroleDelga"	"elisabethguigou"
"CaTroallic"	"DaSilvaCarlos91"
"CaTroallic"	"ma_chapdelaine"
"CaTroallic"	"Ayledain"
"CaTroallic"	"tthevenoud"
"CaTroallic"	"yanngalut"
"CaTroallic"	"BourguignonBrig"
